FID,IID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,inferred_ancestry,data_source,assignment_confidence,distance_to_centroid,sample_type,known_ancestry,donor_id,dataset,self_reported_ethnicity,ethnicity_ontology_term,mage_1kgp_population,mage_1kgp_ancestry,genomic_ancestry_pca,genomic_ancestry_ml,ml_confidence,ethnicity_ancestry_concordance,KNN_prediction,RandomForest_prediction,ml_consensus_prediction,KNN_confidence,RandomForest_confidence,ml_consensus_confidence,projection_status,final_consensus_ancestry,final_consensus_confidence,final_consensus_method
GTEX-1IDJU,GTEX-1IDJU,-0.0119903,-0.00860627,0.00477498,0.000201508,-0.00174701,-0.00168949,-0.000101141,-0.00163592,-0.000398894,-0.00290161,0.00126056,0.0130455,0.00469735,-0.00963184,-0.00332441,0.00345949,-0.00384671,0.000787156,-0.0010702,-0.00200696,EUR,GTEx,0.6375699911412636,0.0019440282083758,GTEx,native hawaiian or other pacific islander,GTEX-1IDJU,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.6375699911412636,Stage1_PCA
GTEX-1IDJV,GTEX-1IDJV,-0.0118983,-0.00837181,0.00295284,0.0010363,-0.00323485,-0.000643672,0.00342471,0.00164239,-0.000843991,-0.000634309,0.00397537,0.00888953,0.00608473,-0.0107134,-0.00172416,0.00229117,-0.00179787,1.52094e-05,-0.000580621,-0.00352301,EUR,GTEx,0.6791985772046116,0.0017207377975271,GTEx,native hawaiian or other pacific islander,GTEX-1IDJV,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.6791985772046116,Stage1_PCA
GTEX-1IE54,GTEX-1IE54,-0.0115932,-0.00905181,0.00324688,-0.00175262,-0.000859725,0.000315231,-0.00206976,-0.000210647,0.00220796,-0.00418099,0.00160165,0.0130682,0.00666415,-0.0101686,-0.00188223,0.00213612,-0.00232515,-0.000192831,-0.000619249,-0.00022429,EUR,GTEx,0.5440915113858673,0.0024454348167656,GTEx,native hawaiian or other pacific islander,GTEX-1IE54,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.5440915113858673,Stage1_PCA
GTEX-1IGQW,GTEX-1IGQW,-0.0120342,-0.00673741,0.00413638,-0.000160765,-0.00430924,-0.00393967,0.00263132,-0.00113748,-0.00187211,-0.000209099,0.0023153,0.0111806,0.00520829,-0.00905108,-0.00263327,0.00369901,-0.000772092,-0.00101132,-0.00115125,-0.00246833,EUR,GTEx,0.976679580025422,0.0001250877497823,GTEx,native hawaiian or other pacific islander,GTEX-1IGQW,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.976679580025422,Stage1_PCA
GTEX-1IKJJ,GTEX-1IKJJ,-0.01204,-0.00803535,0.00503859,-0.00241297,0.00579164,0.00306761,-0.000259791,0.00145662,0.00143828,-0.00485099,-0.000177575,0.0137351,0.00586313,-0.00846053,-0.00193003,0.00630114,-0.000414189,-0.00210696,-0.00220597,0.0030093,EUR,GTEx,0.7444019063222288,0.0013709954804276,GTEx,native hawaiian or other pacific islander,GTEX-1IKJJ,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7444019063222288,Stage1_PCA
GTEX-1IKK5,GTEX-1IKK5,0.0501229,-0.00911765,0.00496352,-0.0022711,-0.00126429,-0.00215878,2.99179e-05,0.000450026,-0.000748054,-0.0069451,0.00363374,0.0022738,0.000573446,0.00801656,0.00144003,0.00451098,0.00432662,0.0130751,-0.00016323,-0.00252178,AFR,GTEx,0.9050091436607312,0.0019827830849284,GTEx,asian,GTEX-1IKK5,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.9050091436607312,Stage1_PCA
GTEX-1IKOE,GTEX-1IKOE,0.0483965,-0.00889705,0.00456972,-0.000653413,-0.000401938,0.000691799,0.000500448,-0.000476413,-0.00242603,-0.00571538,0.002876,0.00184564,-0.00020181,-0.0016037,-6.80541e-05,0.0056203,-0.00217694,-0.00579259,-0.00212191,0.00148197,AFR,GTEx,0.848667007186503,0.0031588355964546,GTEx,asian,GTEX-1IKOE,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.848667007186503,Stage1_PCA
GTEX-1IKOH,GTEX-1IKOH,-0.0117785,-0.00758589,0.00576933,-0.00163213,-1.73048e-05,-0.00236723,-0.00137298,-0.000387669,-0.00171773,-0.00281862,-0.000420746,0.0126055,0.00435832,-0.00823062,-0.00168996,0.00431791,-0.00245644,-0.00172158,-0.000301385,-0.00085669,EUR,GTEx,0.8161845713369285,0.000985962447152,GTEx,native hawaiian or other pacific islander,GTEX-1IKOH,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8161845713369285,Stage1_PCA
GTEX-1IL2U,GTEX-1IL2U,0.0397321,-0.00861687,0.00559721,-0.00168826,-0.00288374,0.000400955,-0.00102082,-0.000492978,0.000887831,-0.00639715,0.00255671,0.00507436,0.000481386,0.00499629,0.00792403,0.00297133,-0.0127405,0.00115395,0.00103315,-0.00675519,AFR,GTEx,0.4473804311075718,0.0115350548023996,GTEx,asian,GTEX-1IL2U,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.4473804311075718,Stage1_PCA
GTEX-1IL2V,GTEX-1IL2V,0.054395,-0.009594,0.00572671,-0.0026563,0.000344834,-3.99093e-05,0.00140221,-0.000169074,-1.47763e-05,-0.00642316,0.00252863,0.00115364,-0.0055945,0.000821528,-0.0035885,-0.00330467,0.00493102,0.00433315,0.0052313,-0.00283461,AFR,GTEx,0.8162501419720932,0.0038354861130472,GTEx,asian,GTEX-1IL2V,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.8162501419720932,Stage1_PCA
GTEX-1IOXB,GTEX-1IOXB,-0.0112829,-0.00803387,0.00482313,-0.000458661,0.000581924,-0.000426814,0.000228418,0.000615988,-0.00121674,-0.00182863,0.00115618,0.00422317,0.0050417,-0.00987559,-0.00145059,0.00158597,-0.00389589,-0.00150118,-0.00221649,0.00057329,EUR,GTEx,0.6995342774864697,0.001611659702395,GTEx,native hawaiian or other pacific islander,GTEX-1IOXB,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.6995342774864697,Stage1_PCA
GTEX-1IY9M,GTEX-1IY9M,-0.0119116,-0.00721631,0.0056031,-0.00122399,-0.00120742,0.00105408,-0.000600406,-0.000136572,-0.000824795,-0.0048587,-0.000830478,0.00498652,0.00547157,-0.0113103,-0.00202385,0.00683456,-0.00129425,-0.00210941,-0.00022938,-0.000751183,EUR,GTEx,0.8893715454414862,0.0005933968795464,GTEx,native hawaiian or other pacific islander,GTEX-1IY9M,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8893715454414862,Stage1_PCA
GTEX-1J1OQ,GTEX-1J1OQ,-0.010262,-0.00597269,0.00794703,-0.00106791,-0.000734191,-0.00251292,-0.0016097,-0.00120255,0.00178659,0.000447134,-0.0067048,-0.0466118,0.00258548,-0.0050679,-0.00473306,0.00487602,-0.00280164,-0.00229824,-0.0047347,-0.000403539,EUR,GTEx,0.626979801028283,0.0020008326335295,GTEx,native hawaiian or other pacific islander,GTEX-1J1OQ,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.626979801028283,Stage1_PCA
GTEX-1J1R8,GTEX-1J1R8,-0.0116636,-0.00739751,0.00547352,-0.000945152,1.04798e-05,0.00406478,-0.000381436,0.00367956,0.00257999,-0.00230351,-0.00245287,-0.00416471,0.00475532,-0.00857742,-0.000792964,0.00465819,-0.00056253,-0.00229352,-0.00134013,-0.00124354,EUR,GTEx,0.8377294171365446,0.0008703986501269,GTEx,native hawaiian or other pacific islander,GTEX-1J1R8,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8377294171365446,Stage1_PCA
GTEX-1J8EW,GTEX-1J8EW,-0.0105528,-0.0080824,0.00487359,0.000213413,-0.00217153,0.00274413,-0.00214655,-0.000525822,-0.0019834,-0.00142669,0.00304893,0.00830225,0.00541582,-0.00716165,-0.00215414,0.00366581,-0.000989031,0.00203563,-0.00136252,-0.00023746,EUR,GTEx,0.6038886180171482,0.0021246907855622,GTEx,native hawaiian or other pacific islander,GTEX-1J8EW,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.6038886180171482,Stage1_PCA
GTEX-1J8JJ,GTEX-1J8JJ,-0.0116791,-0.00844824,0.00550262,-0.0020594,0.000205657,0.00319492,-0.00177927,0.00291709,0.00188001,-0.00469756,2.2415e-05,-0.00216809,0.00788587,-0.0131887,-0.00335569,0.00767329,-0.00325068,-0.000702832,-0.000242743,-0.00224867,EUR,GTEx,0.6572249506799068,0.0018386015195154,GTEx,native hawaiian or other pacific islander,GTEX-1J8JJ,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.6572249506799068,Stage1_PCA
GTEX-1J8Q2,GTEX-1J8Q2,-0.0119167,-0.00765106,0.00465283,-0.000255515,0.000972359,0.00258275,-0.000841579,-0.00123324,-0.000133099,-0.00432833,0.00146633,0.00565722,0.00706864,-0.0136433,-0.00384755,0.00702034,-0.00346241,0.00238238,-0.00147777,-0.00202575,EUR,GTEx,0.812109070042278,0.001007822914791,GTEx,native hawaiian or other pacific islander,GTEX-1J8Q2,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.812109070042278,Stage1_PCA
GTEX-1J8Q3,GTEX-1J8Q3,-0.0103818,-0.00669732,0.00764604,-0.00139507,-0.00245144,-0.00121465,-0.000512517,0.00415758,-0.000787277,-0.000693282,-0.00796113,-0.0185615,0.00588922,-0.010693,-0.00271001,0.00450951,-0.00443907,-0.000380549,-0.00107707,-0.00225903,EUR,GTEx,0.6725077784623571,0.0017566263861472,GTEx,native hawaiian or other pacific islander,GTEX-1J8Q3,GTEx,white,HANCESTRO:0005,,,EUR,EUR,0.803734526126969,concordant,,,,,,,Stage1_Assigned,EUR,0.6725077784623571,Stage1_PCA
GTEX-1J8QM,GTEX-1J8QM,-0.0118178,-0.00760164,0.00415326,-0.00260132,-0.000789751,0.00201514,0.00353015,-0.00382767,-0.0014266,-0.00268535,0.000717359,0.0173131,0.00617217,-0.0105809,-0.00438919,0.00147738,-0.00107875,-0.00305353,-0.00192747,0.00253268,EUR,GTEx,0.8159541029548016,0.0009871986500741,GTEx,native hawaiian or other pacific islander,GTEX-1J8QM,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8159541029548016,Stage1_PCA
GTEX-1JJ6O,GTEX-1JJ6O,-0.0114662,-0.00681757,0.00581589,-0.000933354,-0.00114058,0.0017466,-0.00101686,-0.00444285,-0.00346572,-0.000609481,-0.000496041,-0.00227183,0.00547244,-0.0128625,-0.00336951,0.0058576,-0.00352417,-0.00131024,-0.00245,-0.000634282,EUR,GTEx,0.8716502977575028,0.0006884513853633,GTEx,native hawaiian or other pacific islander,GTEX-1JJ6O,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8716502977575028,Stage1_PCA
GTEX-1JJEA,GTEX-1JJEA,-0.0119715,-0.00860598,0.00631158,-0.000153603,-0.000993002,0.00124274,0.000408489,-0.00145826,-0.00262391,-0.00233487,0.00115006,-0.0098681,0.00568523,-0.0112626,-0.00235375,0.00762743,-0.0019467,0.000787317,-0.00358967,-0.000561838,EUR,GTEx,0.6373404058272572,0.0019452596746334,GTEx,native hawaiian or other pacific islander,GTEX-1JJEA,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.6373404058272572,Stage1_PCA
GTEX-1JK1U,GTEX-1JK1U,-0.0120761,-0.00757541,0.0068793,-0.00254384,-0.00268277,0.00193224,-0.00120028,0.00196822,-0.00107759,-0.0032098,2.50489e-06,0.00209593,0.00304876,-0.00744713,-2.01604e-05,0.00360498,-0.00191801,-0.00136358,-0.00190089,-0.00106337,EUR,GTEx,0.8304105094740205,0.0009096563346527,GTEx,native hawaiian or other pacific islander,GTEX-1JK1U,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8304105094740205,Stage1_PCA
GTEX-1JKYN,GTEX-1JKYN,-0.0115249,-0.00727728,0.00543548,-0.000761636,-0.000784214,-0.00394217,-0.00113045,-0.000528576,0.000646066,-0.00211198,0.000224439,-0.00672785,0.00539847,-0.00922583,-0.0031684,0.00611311,-0.00316838,-0.00237917,-7.04125e-05,0.00133544,EUR,GTEx,0.8388154545907924,0.0008645732841395,GTEx,native hawaiian or other pacific islander,GTEX-1JKYN,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8388154545907924,Stage1_PCA
GTEX-1JKYR,GTEX-1JKYR,-0.0120543,-0.00743308,0.0082447,-0.00145427,0.00149584,0.00199619,-0.00185783,0.00168805,0.000851712,-0.00355174,0.00306362,0.00928675,0.0025733,-0.00512922,-0.000249187,0.00326887,-0.00109313,-0.000602355,-0.000715486,-0.000125532,EUR,GTEx,0.8564862985445749,0.0007697891374842,GTEx,native hawaiian or other pacific islander,GTEX-1JKYR,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8564862985445749,Stage1_PCA
GTEX-1JMLX,GTEX-1JMLX,0.0443448,-0.00964024,0.00526305,-0.00166357,-0.00091948,0.000691792,-0.00203011,0.000812932,-0.000744845,-0.00561003,0.00419438,0.00123212,0.00811382,0.00234852,-0.00308451,-0.00984728,-0.0097857,-0.00325776,0.00364646,0.00547021,AFR,GTEx,0.6549487951093729,0.0072023952499991,GTEx,asian,GTEX-1JMLX,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.6549487951093729,Stage1_PCA
GTEX-1JMOU,GTEX-1JMOU,-0.011925,-0.0078437,0.00552886,-0.00105742,-0.000399874,0.000161691,0.00271804,-7.81821e-05,0.00133282,-0.00270729,0.000549029,-0.00129374,0.00678024,-0.0113106,-0.0028381,0.00789739,-0.00359456,-0.00255986,0.000455144,-0.000649981,EUR,GTEx,0.77721425321577,0.0011949942487831,GTEx,native hawaiian or other pacific islander,GTEX-1JMOU,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.77721425321577,Stage1_PCA
GTEX-1JMPY,GTEX-1JMPY,0.022554,-0.00772746,0.00505158,-0.00199238,-0.00178974,-0.0032464,0.000698965,-0.00139179,-0.00130872,-0.0029441,0.00355738,-5.04834e-05,0.00313103,-0.00382,-2.3633e-06,-0.00233611,-0.00776317,-0.012285,-0.00191736,-0.00045926,Unknown,GTEx,0.0,inf,GTEx,asian,GTEX-1JMPY,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,AFR,AFR,AFR,1.0,0.6,0.8,Stage2_ML_Projected,AFR,0.8,Stage2_ML_High
GTEX-1JMPZ,GTEX-1JMPZ,0.0465186,-0.00924611,0.00442193,-0.00313863,-0.000481442,0.00082461,0.001239,0.000194695,-0.00217204,-0.00727654,0.0030386,0.00248978,0.00405524,0.00672902,0.00319128,0.00310524,0.00215376,-0.00314832,0.00628592,0.00179309,AFR,GTEx,0.7595359774886391,0.0050193041177192,GTEx,asian,GTEX-1JMPZ,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.7595359774886391,Stage1_PCA
GTEX-1JMQI,GTEX-1JMQI,-0.011994,-0.00735634,0.00750093,-0.00178255,0.00113343,-0.00225714,0.00428026,0.00164093,-9.79472e-05,-0.00318816,0.00174489,0.0115513,0.00478321,-0.00841155,-0.000113395,0.00164504,0.000501271,-0.000101703,-0.00369302,-0.000593553,EUR,GTEx,0.8688632574542517,0.0007034007130541,GTEx,native hawaiian or other pacific islander,GTEX-1JMQI,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8688632574542517,Stage1_PCA
GTEX-1JMQJ,GTEX-1JMQJ,-0.0117616,-0.00707211,0.00670471,-0.00211684,0.00216334,0.00279948,8.035e-05,0.00293517,-3.53118e-05,-0.0035653,-0.000440688,-0.00527771,0.00457503,-0.00824716,-0.0040114,0.00288575,-0.00295143,-0.00138511,-0.000759343,-0.0016152,EUR,GTEx,0.8970024118766888,0.0005524658880673,GTEx,native hawaiian or other pacific islander,GTEX-1JMQJ,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8970024118766888,Stage1_PCA
GTEX-1JMQK,GTEX-1JMQK,-0.0120627,-0.0066712,0.00571821,-0.00181675,0.000617625,0.00282511,-0.00218598,-0.00492079,-0.0001941,-0.00338505,0.00150238,0.00914215,0.00511761,-0.00660327,-0.0015388,0.000274776,-0.00238917,-0.00641131,-0.00130354,-0.00172047,EUR,GTEx,0.98591450340804,7.555280201542166e-05,GTEx,native hawaiian or other pacific islander,GTEX-1JMQK,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.98591450340804,Stage1_PCA
GTEX-1JMQL,GTEX-1JMQL,0.0357938,-0.00935636,0.00495041,-0.000996142,0.000538008,0.0020285,-0.00176372,-0.000112086,0.000819284,-0.00498974,0.00329343,0.0032871,0.000770843,0.00275573,0.00406404,-0.00012243,0.00437658,0.00556226,0.00229277,0.00538072,Unknown,GTEx,0.0,inf,GTEx,asian,GTEX-1JMQL,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,AFR,AFR,AFR,1.0,0.81,0.905,Stage2_ML_Projected,AFR,0.905,Stage2_ML_High
GTEX-1JN1M,GTEX-1JN1M,-0.0118305,-0.00676036,0.0069703,-0.00380107,-0.000326311,0.00101989,0.00219334,0.00222591,0.00159313,-0.00388315,-0.00020001,0.0103659,0.00569335,-0.00818674,-0.00301611,0.00298021,-0.000933053,-0.00381994,-0.00243151,0.000510278,EUR,GTEx,0.940103127813096,0.0003212791608826,GTEx,native hawaiian or other pacific islander,GTEX-1JN1M,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.940103127813096,Stage1_PCA
GTEX-1JN6P,GTEX-1JN6P,-0.0117887,-0.00814014,0.00641312,-0.00230049,-0.000298259,0.000751238,0.000396429,0.00227774,-0.00311258,-0.00176044,-0.000739372,0.00190837,0.00464855,-0.00923317,-0.00124036,0.00464901,6.04204e-05,-0.00256228,-0.00322384,-0.000861314,EUR,GTEx,0.7178948255186668,0.0015131760712845,GTEx,native hawaiian or other pacific islander,GTEX-1JN6P,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7178948255186668,Stage1_PCA
GTEX-1JN76,GTEX-1JN76,-0.0122247,-0.00779105,0.00460723,-0.00183553,-0.00202372,0.000220065,9.68546e-05,-0.00486728,-0.000624826,-0.00581041,0.00145341,0.00370381,0.00500614,-0.0109306,-0.00119331,0.00243265,-0.00300319,-0.00173703,-0.00162484,0.00083815,EUR,GTEx,0.7899832395259649,0.0011265030395216,GTEx,native hawaiian or other pacific islander,GTEX-1JN76,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7899832395259649,Stage1_PCA
GTEX-1K2DA,GTEX-1K2DA,-0.0110054,-0.00706508,0.00690614,-0.00179901,-0.00106509,0.0008417,-0.00220734,0.00110607,-0.00258669,0.000169482,-0.00536276,-0.023394,0.00621271,-0.012456,-0.00526159,0.00539465,-0.00309795,0.00195708,-0.000921204,-0.000843223,EUR,GTEx,0.7762063167174439,0.0012004006912329,GTEx,native hawaiian or other pacific islander,GTEX-1K2DA,GTEx,white,HANCESTRO:0005,,,EUR,EUR,0.8025550587680625,concordant,,,,,,,Stage1_Assigned,EUR,0.7762063167174439,Stage1_PCA
GTEX-1K2DU,GTEX-1K2DU,-0.00933905,-0.0059296,0.00300828,-0.00203313,-3.62572e-05,-0.000945225,-0.000767054,-0.00413729,-0.00338143,0.000438291,0.00443375,0.0112022,0.00501998,-0.00598029,-0.00364117,0.000103217,0.000635735,-0.00782124,-0.00408531,0.000518153,EUR,GTEx,0.4603053093038045,0.0028948532874743,GTEx,native hawaiian or other pacific islander,GTEX-1K2DU,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.4603053093038045,Stage1_PCA
GTEX-1K9T9,GTEX-1K9T9,-0.0119704,-0.00793976,0.0062218,-0.00125191,0.000921016,0.00127175,0.00197144,-0.000563045,0.000517324,0.000163328,0.00454231,0.0119278,0.00557877,-0.00803122,-0.0017783,0.00258136,-0.00273814,-0.000931832,0.000189753,0.000438603,EUR,GTEx,0.760825007973692,0.0012829040638807,GTEx,native hawaiian or other pacific islander,GTEX-1K9T9,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.760825007973692,Stage1_PCA
GTEX-1KAFJ,GTEX-1KAFJ,-0.00104676,0.0699081,-0.00866051,0.0181266,-0.00149006,-0.000995321,0.000558576,0.00104349,-0.000809978,-0.0290165,0.00431178,-0.00358252,0.00432159,-0.00781412,-0.00197081,0.00679283,-0.00367173,-0.00269254,-0.000105548,-0.000583386,Unknown,GTEx,0.0,inf,GTEx,american indian or alaska native,GTEX-1KAFJ,GTEx,asian,HANCESTRO:0014,,,Unknown,EAS,1.0,concordant,EAS,EAS,EAS,1.0,0.98,0.99,Stage2_ML_Projected,EAS,0.99,Stage2_ML_High
GTEX-1KANA,GTEX-1KANA,-0.0115149,-0.00632148,0.00536963,-0.000740902,-0.00247878,0.000462058,0.00285066,-0.00116439,0.00185991,-0.00171495,-0.00302594,-0.0150554,0.0044979,-0.0113663,-0.00416839,0.00506825,-0.00201865,-0.000584878,-0.00399805,-0.00314007,EUR,GTEx,0.8670608860234115,0.0007130684028642,GTEx,native hawaiian or other pacific islander,GTEX-1KANA,GTEx,white,HANCESTRO:0005,,,EUR,EUR,0.8003504448757994,concordant,,,,,,,Stage1_Assigned,EUR,0.8670608860234115,Stage1_PCA
GTEX-1KANB,GTEX-1KANB,0.045473,-0.00787982,0.00407682,-0.00346068,0.00140413,0.000862906,-0.000398842,-0.000214273,0.00110225,-0.00553964,0.0039911,0.00120422,-0.00103038,-0.000576048,-0.00341075,0.00066417,-0.00217021,0.0130232,-0.00307067,0.0057406,AFR,GTEx,0.724467482806877,0.005751303183193,GTEx,asian,GTEX-1KANB,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.724467482806877,Stage1_PCA
GTEX-1KANC,GTEX-1KANC,0.0558658,-0.0100308,0.00500501,-0.00155581,0.000183415,0.000657893,-0.000626287,-0.000185947,-0.000946928,-0.00652414,0.00307414,0.00132939,-0.0168249,-0.00377691,-0.00115857,-0.0043421,0.00817205,0.0083941,-0.0246802,-0.0125783,AFR,GTEx,0.745128794173036,0.0053200311611476,GTEx,asian,GTEX-1KANC,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.745128794173036,Stage1_PCA
GTEX-1KD4Q,GTEX-1KD4Q,-0.0118789,-0.00749232,0.00592712,-0.00189929,0.00207119,0.0023166,0.000851906,-0.000633366,-0.00194543,-0.00381647,-0.000978666,0.00761238,0.00676755,-0.00952135,0.000411115,0.00323387,-0.000515403,-0.0030544,-5.1651e-05,-6.75595e-05,EUR,GTEx,0.8388748299788855,0.0008642548021526,GTEx,native hawaiian or other pacific islander,GTEX-1KD4Q,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8388748299788855,Stage1_PCA
GTEX-1KD5A,GTEX-1KD5A,-0.0122022,-0.00764053,0.00207454,0.000289226,-0.000758423,0.00178184,-0.00107303,0.00317143,0.00127817,-0.001617,0.00308079,0.0134975,0.00477374,-0.00934824,-0.000134402,0.0041477,-0.00511802,-0.00131905,-0.000235122,0.000347318,EUR,GTEx,0.8182730355809036,0.0009747601920869,GTEx,native hawaiian or other pacific islander,GTEX-1KD5A,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8182730355809036,Stage1_PCA
GTEX-1KWVE,GTEX-1KWVE,-0.0114051,-0.00733487,0.00623335,-0.00230653,-3.10362e-05,0.0037566,-0.00133022,0.00183474,0.00320285,-0.0049166,0.000303633,-0.00814155,0.00609994,-0.00994969,-0.00407962,0.00592993,-0.0010335,-0.00286394,-0.00176713,-0.00110653,EUR,GTEx,0.8152258692401847,0.0009911048025694,GTEx,native hawaiian or other pacific islander,GTEX-1KWVE,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8152258692401847,Stage1_PCA
GTEX-1KXAM,GTEX-1KXAM,-0.0122666,-0.00867594,0.0052837,-0.00124586,-0.00613781,-0.000681019,0.00239024,0.00222849,-0.00370692,-0.00109682,0.00567421,0.0170107,0.00512063,-0.0091273,-0.00194495,0.00222589,-0.000903138,-0.00216009,-0.000971854,0.00232542,EUR,GTEx,0.624866567053648,0.0020121677502615,GTEx,native hawaiian or other pacific islander,GTEX-1KXAM,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.624866567053648,Stage1_PCA
GTEX-1L5NE,GTEX-1L5NE,-0.0115909,-0.00835832,0.00368002,2.89517e-05,0.00085625,0.00261597,-0.00121348,-0.00353619,9.2764e-05,-0.000175526,0.00317421,0.0108483,0.0050678,-0.00802076,-0.00247281,0.000870062,-4.56636e-05,-0.000614535,-0.00252854,0.000744533,EUR,GTEx,0.6687413656806629,0.0017768289425389,GTEx,native hawaiian or other pacific islander,GTEX-1L5NE,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.6687413656806629,Stage1_PCA
GTEX-1LB8K,GTEX-1LB8K,-0.00901042,-0.00367128,0.00959644,-0.00404443,0.00115437,-0.00244131,-0.00488516,0.00788105,0.00328343,0.00361285,-0.0170161,-0.0846418,0.00311493,-0.00486439,-0.00308475,0.00717599,-0.00130519,-0.00119851,-0.00379449,-0.0025477,AMR,GTEx,0.5027123029678153,0.0200014327582271,GTEx,native hawaiian or other pacific islander,GTEX-1LB8K,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,AMR,0.5027123029678153,Stage1_PCA
