IID,sample_type,final_ancestry,ensemble_confidence,knn_prediction,knn_confidence,rf_prediction,rf_confidence,ensemble_agreement,PC1,PC2,PC3,PC4,PC5
128_S_2123,ADNI,AMR,0.8324166666666666,AMR,1.0,AMR,0.6648333333333332,True,-0.00546556,-0.00221539,-0.0244814,-0.0025931,-0.0334925
128_S_2130,ADNI,EUR,0.6365150650170033,EUR,0.8486867533560043,AFR,0.45743722943722936,False,-0.00860446,-0.0139623,0.000384573,-0.00861959,0.00811144
128_S_2151,ADNI,EUR,0.6358283320267601,EUR,0.8477711093690135,AFR,0.5156515151515151,False,-0.00884653,-0.0139259,-0.00143684,-0.00887008,0.0126555
128_S_2220,ADNI,EUR,0.6339586382662079,EUR,0.845278184354944,AFR,0.4765324675324675,False,-0.00889333,-0.0135844,-0.000445757,-0.0102287,0.00218016
128_S_4553,ADNI,EUR,0.6322353197261809,EUR,0.8429804263015744,AFR,0.47608802308802306,False,-0.00832678,-0.0135669,-0.000378776,-0.00933001,0.000974052
128_S_4571,ADNI,AFR,0.35906601731601734,EUR,0.42020954757217666,AFR,0.47875468975468977,False,-0.00860189,-0.013241,0.000467397,-0.00724455,-0.00468323
128_S_4607,ADNI,AMR,0.43018333674457776,AMR,0.5735777823261037,AFR,0.4593333333333334,False,0.0322508,0.00144065,-0.000330506,0.0111908,0.00416486
128_S_4636,ADNI,AMR,0.8836666666666666,AMR,1.0,AMR,0.7673333333333332,True,-0.00488271,0.000648624,-0.0249615,-0.00222884,-0.0278778
129_S_1246,ADNI,EUR,0.6347838013182515,EUR,0.8463784017576687,AFR,0.48180230880230873,False,-0.008948,-0.014321,0.000386893,-0.0107388,0.00704586
129_S_2332,ADNI,EUR,0.6366388688431741,EUR,0.8488518251242322,AFR,0.45743722943722936,False,-0.00891628,-0.0138842,-0.00065637,-0.0105946,0.00849651
129_S_4220,ADNI,EUR,0.6344685974935511,EUR,0.8459581299914014,AFR,0.47608802308802306,False,-0.00853721,-0.0138989,0.000827903,-0.00802373,0.00562114
129_S_4287,ADNI,EUR,0.42089474459170084,EUR,0.5611929927889344,AFR,0.4723388278388279,False,0.0257427,-0.000746765,0.000230248,0.00835607,0.00834549
129_S_4369,ADNI,EUR,0.6350496067060528,EUR,0.8467328089414038,AFR,0.46718081918081916,False,-0.00872587,-0.014427,-0.000639695,-0.00938606,0.0137
129_S_4371,ADNI,EUR,0.6359609108564541,EUR,0.8479478811419388,AFR,0.3949372294372294,False,-0.00921472,-0.0147539,-0.00118083,-0.0120912,0.0122629
129_S_4396,ADNI,EUR,0.6363386661362959,EUR,0.8484515548483945,AFR,0.35343722943722944,False,-0.00916072,-0.0137492,-0.000223887,-0.013153,0.0108523
130_S_0232,ADNI,EUR,0.6365405988837849,EUR,0.8487207985117131,AFR,0.45743722943722936,False,-0.0088203,-0.0135291,-0.000381262,-0.00996719,0.0145998
130_S_0285,ADNI,EUR,0.6357098462349241,EUR,0.8476131283132321,AFR,0.4513658008658008,False,-0.0091564,-0.0138452,-0.00181211,-0.00992624,0.00804171
130_S_0289,ADNI,EUR,0.6335348833935163,EUR,0.8447131778580217,AFR,0.4755324675324675,False,-0.00844939,-0.0132546,0.00050152,-0.00725996,0.00129286
130_S_2391,ADNI,AMR,0.6447768221249259,AMR,0.8597024294999012,AFR,0.44066666666666665,False,-0.00715596,-0.0115821,0.00252428,0.0035219,-0.0290308
130_S_2403,ADNI,EUR,0.6359522244604126,EUR,0.8479362992805501,AFR,0.45493722943722936,False,-0.00885688,-0.0142784,-0.00199336,-0.0106752,0.0123902
130_S_4250,ADNI,EUR,0.6379901665032782,EUR,0.8506535553377043,AFR,0.45843722943722937,False,-0.00909115,-0.0142246,-0.000634761,-0.0108616,0.0127484
130_S_4294,ADNI,EUR,0.75,EUR,1.0,AFR,0.43733333333333335,False,-0.00690211,-0.0112074,0.00595754,0.00521472,-0.0545224
130_S_4352,ADNI,EUR,0.6339298994712879,EUR,0.8452398659617172,AFR,0.4755324675324675,False,-0.00841982,-0.0140573,0.00105725,-0.00816596,0.00170631
130_S_4405,ADNI,EUR,0.6351431837108503,EUR,0.8468575782811338,AFR,0.4755324675324675,False,-0.00877115,-0.0135395,0.000456799,-0.0081001,0.003606
130_S_4415,ADNI,EUR,0.6321644198338878,EUR,0.8428858931118504,AFR,0.49653246753246755,False,-0.00882288,-0.0134422,0.00144386,-0.00985438,0.000391299
130_S_4468,ADNI,EUR,0.6338849275825635,EUR,0.8451799034434181,AFR,0.4755324675324675,False,-0.00889968,-0.0139987,0.000684068,-0.0104425,0.00567299
130_S_4589,ADNI,EUR,0.636195673546813,EUR,0.8482608980624172,AFR,0.46188167388167384,False,-0.00906767,-0.013743,-9.73291e-05,-0.0110013,0.0116817
130_S_4660,ADNI,SAS,0.8486324786324786,SAS,1.0,SAS,0.6972649572649573,True,-0.000883043,0.0280611,0.0283444,0.0801081,0.0120565
131_S_0123,ADNI,EUR,0.75,EUR,1.0,AMR,0.3814444444444445,False,-0.00540053,-0.00816985,0.00735249,0.0108392,-0.0952747
131_S_0384,ADNI,AMR,0.6424421322023264,AMR,0.8565895096031019,AFR,0.43666666666666665,False,-0.00736089,-0.0122209,0.0031274,-0.00107441,-0.0293287
131_S_0441,ADNI,EUR,0.6371539555559034,EUR,0.8495386074078712,AFR,0.4937070707070707,False,-0.00920324,-0.0128619,-0.000202545,-0.0101968,0.0175948
135_S_4281,ADNI,EUR,0.5296750449351642,EUR,0.7062333932468856,AFR,0.47303246753246747,False,-0.00893414,-0.0137932,-0.0020437,-0.00860262,0.00576625
135_S_4309,ADNI,EUR,0.633857199779871,EUR,0.8451429330398279,AFR,0.4755324675324675,False,-0.0089238,-0.0134949,-0.000113884,-0.00928396,0.000761956
135_S_4356,ADNI,EUR,0.6334240028975779,EUR,0.8445653371967705,AFR,0.47108802308802306,False,-0.00874085,-0.0136507,0.00019333,-0.00937687,0.00453261
135_S_4406,ADNI,EUR,0.635029720767624,EUR,0.846706294356832,AFR,0.4765324675324675,False,-0.0090032,-0.0140582,0.000378934,-0.0104562,0.00729042
135_S_4446,ADNI,EUR,0.6332274695775055,EUR,0.8443032927700074,AFR,0.47375468975468976,False,-0.00861859,-0.0147336,0.000603084,-0.00860992,-0.000422764
135_S_4489,ADNI,EUR,0.5298829114660993,EUR,0.7065105486214658,AFR,0.4663261183261183,False,-0.00904511,-0.0137834,-0.00105169,-0.00950147,0.00901889
135_S_4598,ADNI,AMR,0.6368031383133936,AMR,0.8490708510845248,AFR,0.4412222222222222,False,-0.0078857,-0.011945,0.00320267,-0.00354289,-0.0185396
135_S_4657,ADNI,EUR,0.6356002087586597,EUR,0.8474669450115463,AFR,0.45743722943722936,False,-0.00881537,-0.0137605,1.08536e-05,-0.00888947,0.0106488
135_S_4676,ADNI,EUR,0.6341708082717471,EUR,0.8455610776956628,AFR,0.458569708069708,False,-0.00889452,-0.0151087,-0.00137668,-0.0101379,0.0100441
136_S_0107,ADNI,EUR,0.6349206871377637,EUR,0.846560916183685,AFR,0.4715324675324675,False,-0.00878347,-0.0146165,0.00123758,-0.00949957,-0.00121142
136_S_0186,ADNI,EUR,0.5302763470722274,EUR,0.7070351294296364,AFR,0.45743722943722936,False,-0.00885795,-0.0135396,-0.000389062,-0.00787211,0.00903438
136_S_4189,ADNI,EUR,0.6360263508609503,EUR,0.8480351344812671,AFR,0.4755324675324675,False,-0.00914726,-0.0149795,-3.99115e-06,-0.0101232,0.00511906
136_S_4269,ADNI,EUR,0.6349916288485304,EUR,0.846655505131374,AFR,0.46903246753246747,False,-0.00905126,-0.0137356,-0.00158944,-0.0111602,0.00426514
136_S_4408,ADNI,EUR,0.6355468710318679,EUR,0.8473958280424906,AFR,0.45743722943722936,False,-0.009165,-0.0139541,-0.000192579,-0.0110514,0.00887349
136_S_4433,ADNI,EUR,0.6344323115980318,EUR,0.8459097487973758,AFR,0.4805324675324675,False,-0.00871346,-0.0139642,-0.000945827,-0.00872443,0.00470242
137_S_0301,ADNI,EUR,0.6352955229453997,EUR,0.8470606972605329,AFR,0.4622857142857143,False,-0.0080862,-0.0131505,-0.00104319,-0.00951166,0.012364
137_S_0459,ADNI,EUR,0.6349618548473506,EUR,0.8466158064631341,AFR,0.4721991341991342,False,-0.00912443,-0.0141353,0.0016304,-0.0094383,0.00736035
137_S_0668,ADNI,EUR,0.6349410416398638,EUR,0.8465880555198184,AFR,0.4755324675324675,False,-0.0087114,-0.0132186,-0.000887556,-0.0085764,0.00526224
137_S_0686,ADNI,AMR,0.6429089958445355,AMR,0.8572119944593807,AFR,0.44066666666666665,False,-0.00799365,-0.0120639,0.0023714,-0.00183365,-0.025861
137_S_0722,ADNI,EUR,0.6363776148241531,EUR,0.8485034864322041,AFR,0.35553246753246753,False,-0.00849287,-0.0142493,0.000281028,-0.0125302,0.00352988
137_S_0800,ADNI,EUR,0.6357598798476315,EUR,0.847679839796842,AFR,0.4755324675324675,False,-0.00893462,-0.0140223,-7.38087e-05,-0.00887256,0.00687281
137_S_0972,ADNI,EUR,0.6359651282455949,EUR,0.8479535043274599,AFR,0.46151415251415245,False,-0.00873399,-0.0149494,-0.00075656,-0.00956453,0.00996777
137_S_0973,ADNI,EUR,0.6350016318085178,EUR,0.846668842411357,AFR,0.39553246753246746,False,-0.00895664,-0.0135271,0.000442923,-0.0119334,0.00235045
137_S_1414,ADNI,EUR,0.634809201205508,EUR,0.8464122682740107,AFR,0.47371428571428564,False,-0.00804992,-0.0139488,0.000436259,-0.00965704,0.00553886
137_S_4211,ADNI,EUR,0.635557118968791,EUR,0.847409491958388,AFR,0.44899278499278494,False,-0.0088666,-0.0141511,0.000212033,-0.009171,0.0122804
137_S_4258,ADNI,EUR,0.6365471512630804,EUR,0.8487295350174405,AFR,0.4709372294372294,False,-0.00894611,-0.0134409,-0.00266028,-0.00980106,0.0112529
137_S_4299,ADNI,EUR,0.6328250168524879,EUR,0.8437666891366505,AFR,0.4796991341991342,False,-0.00857959,-0.0134528,-0.00159349,-0.00895359,0.00707369
137_S_4331,ADNI,EUR,0.6339944941248565,EUR,0.8453259921664753,AFR,0.4737546897546897,False,-0.00875819,-0.0145287,0.00126599,-0.0107204,0.00215934
137_S_4351,ADNI,EUR,0.6354460556856822,EUR,0.8472614075809096,AFR,0.45343722943722936,False,-0.00858515,-0.0138179,0.00132604,-0.0095733,0.00828357
137_S_4466,ADNI,EUR,0.638785374794552,EUR,0.8517138330594026,AFR,0.47479986679986674,False,-0.0094131,-0.0139375,0.0010954,-0.0107552,0.0135689
137_S_4482,ADNI,EUR,0.6333153504176575,EUR,0.8444204672235434,AFR,0.47253246753246747,False,-0.0087543,-0.0138594,0.00041138,-0.00886899,-0.00203145
137_S_4596,ADNI,EUR,0.6344392273311565,EUR,0.8459189697748755,AFR,0.4755324675324675,False,-0.00873219,-0.0129424,-0.000338639,-0.0108644,0.00482536
137_S_4672,ADNI,EUR,0.6339027288846698,EUR,0.845203638512893,AFR,0.4755324675324675,False,-0.00851655,-0.0132398,0.000809974,-0.0103128,0.0053207
141_S_0717,ADNI,AMR,0.5364760202729233,AMR,0.7153013603638978,AFR,0.4362222222222222,False,-0.00621341,-0.012849,0.00264416,-0.00518131,-0.0267158
141_S_1004,ADNI,EUR,0.6371525537353363,EUR,0.8495367383137817,AFR,0.46243722943722937,False,-0.00850443,-0.0134091,0.000216062,-0.0104738,0.0107509
141_S_1052,ADNI,EUR,0.42180818110412666,EUR,0.5624109081388355,AFR,0.4658181818181818,False,-0.00825939,-0.013721,0.000276097,-0.0102922,-0.00913678
141_S_1255,ADNI,EUR,0.6355044661765269,EUR,0.8473392882353692,AFR,0.4962070707070707,False,-0.00912495,-0.0140352,-0.00120839,-0.00989792,0.0101176
141_S_1378,ADNI,AMR,0.909182178932179,AMR,1.0,AMR,0.8183643578643579,True,-0.00253116,0.016078,-0.0605525,0.00436085,-0.0230759
141_S_2210,ADNI,EUR,0.6350177097060035,EUR,0.8466902796080047,AFR,0.4531991341991341,False,-0.00882188,-0.0133488,0.00157797,-0.00841262,0.00686725
141_S_4053,ADNI,EUR,0.6362762690190558,EUR,0.8483683586920743,AFR,0.45493722943722936,False,-0.00892844,-0.0130125,-0.0025469,-0.0104418,0.0136381
141_S_4160,ADNI,AMR,0.5345780307924736,AMR,0.7127707077232981,AFR,0.4292380952380952,False,-0.00667641,-0.0136941,0.00223877,-0.00714391,-0.0266022
141_S_4232,ADNI,EUR,0.6347739641560786,EUR,0.8463652855414381,AFR,0.47653246753246753,False,-0.00903147,-0.0136749,-0.000632219,-0.009712,-0.00130402
141_S_4426,ADNI,EUR,0.6335879664655942,EUR,0.844783955287459,AFR,0.4715324675324675,False,-0.00900102,-0.0135653,0.000816972,-0.00985199,-0.00124099
141_S_4456,ADNI,EUR,0.6350305939808979,EUR,0.8467074586411972,AFR,0.4663261183261183,False,-0.00909998,-0.0144359,-0.000484166,-0.0108041,0.00926409
153_S_2109,ADNI,AMR,0.7650396825396826,AMR,1.0,AMR,0.530079365079365,True,-0.00480841,-0.00539091,-0.0127602,-0.00391934,-0.0242415
153_S_2148,ADNI,EUR,0.6337454141381067,EUR,0.8449938855174757,AFR,0.460103896103896,False,-0.00858276,-0.0138197,-0.000594279,-0.00911328,0.0104128
153_S_4297,ADNI,EUR,0.6351052210918128,EUR,0.8468069614557504,AFR,0.4687833832833832,False,-0.00883031,-0.0136592,-0.00149389,-0.0101953,0.00815911
153_S_4372,ADNI,EUR,0.75,EUR,1.0,AFR,0.3488888888888889,False,-0.00529668,-0.00836918,0.00860356,0.00945085,-0.101352
153_S_4621,ADNI,AMR,0.6375263351042191,AMR,0.8500351134722921,AFR,0.4662222222222222,False,-0.0080814,-0.0133915,0.000605843,-0.00497201,-0.0171358
941_S_1202,ADNI,EUR,0.5295584773214601,EUR,0.7060779697619468,AFR,0.4721991341991342,False,-0.00860006,-0.0144917,0.00149186,-0.00977344,0.00706168
941_S_2060,ADNI,EUR,0.6361193489314538,EUR,0.8481591319086051,AFR,0.45743722943722936,False,-0.00879085,-0.0135237,-0.000664278,-0.00961732,0.00922824
941_S_4036,ADNI,EUR,0.6360328041388436,EUR,0.8480437388517914,AFR,0.46053246753246746,False,-0.00909954,-0.014061,-9.74905e-05,-0.0118315,0.00699088
941_S_4187,ADNI,EUR,0.75,EUR,1.0,AFR,0.4333333333333333,False,-0.00688752,-0.0109963,0.00602443,0.00490455,-0.0553109
941_S_4255,ADNI,EUR,0.75,EUR,1.0,AFR,0.37288888888888894,False,-0.00584546,-0.00997235,0.00779475,0.00582895,-0.10119
941_S_4292,ADNI,EUR,0.6371833126038191,EUR,0.8495777501384254,AFR,0.45743722943722936,False,-0.00892932,-0.0134711,-0.00053895,-0.00954304,0.00968737
941_S_4365,ADNI,EUR,0.6355869511546484,EUR,0.8474492682061978,AFR,0.4715324675324675,False,-0.00871814,-0.0148563,-0.000249505,-0.00952309,-0.000996679
941_S_4376,ADNI,EUR,0.6371609535174124,EUR,0.8495479380232166,AFR,0.4655141525141525,False,-0.00898099,-0.0135902,8.19805e-05,-0.00954289,0.0109397
941_S_4377,ADNI,AMR,0.6391938122013137,AMR,0.8522584162684181,AFR,0.4618181818181818,False,-0.00829771,-0.0130814,0.000699954,-0.00460043,-0.0195392
941_S_4420,ADNI,EUR,0.634155876615513,EUR,0.845541168820684,AFR,0.4805324675324675,False,-0.00905491,-0.0142603,-0.000440218,-0.00969756,0.00654819
GTEX-1117F,GTEx,AFR,0.9983333333333333,AFR,1.0,AFR,0.9966666666666667,True,0.0436553,-0.00861051,-0.000611083,-0.00648612,-0.00150311
GTEX-111CU,GTEx,EUR,0.75,EUR,1.0,AFR,0.4721991341991341,False,-0.00992974,-0.00838105,-0.000257253,-0.00374073,0.00409004
GTEX-111FC,GTEx,EUR,0.75,EUR,1.0,AFR,0.4687009657009656,False,-0.00963903,-0.00970649,0.000598759,-0.00376225,0.0122311
GTEX-111VG,GTEx,EUR,0.75,EUR,1.0,AFR,0.4584213564213564,False,-0.0118544,-0.00950895,0.000530058,-0.00251933,0.0059861
GTEX-111YS,GTEx,EUR,0.75,EUR,1.0,AFR,0.4584213564213564,False,-0.0121354,-0.0096707,-0.000111075,-0.00376839,0.00510042
GTEX-1122O,GTEx,EUR,0.75,EUR,1.0,AFR,0.4425288045288044,False,-0.0122424,-0.0106221,0.00135018,-0.00346838,0.00802603
GTEX-1128S,GTEx,EUR,0.75,EUR,1.0,AFR,0.43553979353979344,False,-0.0120319,-0.0103113,0.00170061,-0.00467684,0.0115985
GTEX-113IC,GTEx,AFR,0.9812103174603175,AFR,1.0,AFR,0.9624206349206349,True,0.0354145,-0.00728548,-0.00331128,-0.00450598,-0.000493329
GTEX-113JC,GTEx,AMR,0.6633575809942112,AMR,0.8582238199970804,AMR,0.46849134199134196,True,-0.0100474,-0.00653218,-0.00405633,-0.00200897,-0.00807336
GTEX-117XS,GTEx,EUR,0.75,EUR,1.0,AFR,0.42308802308802307,False,-0.0118791,-0.0090968,0.00155212,-0.002445,-0.00374991
GTEX-117YW,GTEx,EUR,0.75,EUR,1.0,AFR,0.4259451659451659,False,-0.0103593,-0.00777481,0.00370529,0.00461294,-0.0303666
